ID;jornada;horario;local;visitante;Date;FTHG;FTAG;FTR;HS;AS;HC;AC;B365H;B365D;B365A;BWH;BWD;BWA;BbAv>2.5;BbAv<2.5;porcen_home_puntos;porcen_away_puntos;porcen_total_puntos_1;porcen_total_puntos_2;porcen_home_puntos_racha3;porcen_away_puntos_racha3;porcen_total_puntos_1_racha3;porcen_total_puntos_2_racha3;porcen_home_goles_propios;porcen_home_goles_ajenos;porcen_home_goles_totales;porcen_away_goles_propios;porcen_away_goles_ajenos;porcen_away_goles_totales;porcen_goles_propios_1;porcen_goles_propios_2;porcen_goles_ajenos_1;porcen_goles_ajenos_2;porcen_goles_totales_1;porcen_goles_totales_2;ult_result_1;ult_result_2;ult_result_3;ult_result_4;ult_result_dif_goles_1;ult_result_dif_goles_2;ult_result_dif_goles_3;ult_result_dif_goles_4;ult_result_dif_goles_5;
g_1_KORyljUS;30;03.04. 19:30;Ath Bilbao;Levante;190403;3;2;H;14;11;2;9;1.61;4;5.5;1.6;4;5.75;1.92;1.89;0.56;0.36;0.46;0.37;0.78;0.44;0.78;0.22;1.07;0.87;1.93;1.33;1.6;2.93;1.03;1.38;1.03;1.38;2.14;3.14;0;0;1;0;0;0;0;1;1;0
g_1_j3263VTF;30;04.04. 21:30;Real Sociedad;Betis;190404;2;1;H;15;11;3;6;2.25;3.3;3.3;2.2;3.4;3.3;2.1;1.74;0.4;0.43;0.43;0.46;0.44;0.78;0.22;0.44;1.07;1.07;2.14;1.0;1.14;2.14;1.17;1.14;1.17;1.14;2.34;2.41;0;1;0;0;1;0;0;0;0;0
g_1_W2ef6Xqc;30;04.04. 20:30;Leganes;Valladolid;190404;1;0;H;18;8;3;4;1.9;3.3;4.5;1.91;3.25;4.5;2.61;1.48;0.57;0.38;0.41;0.34;0.44;0.33;0.33;0.44;1.21;0.86;2.07;0.8;1.33;2.13;1.0;0.83;1.0;0.83;2.17;2.21;0;0;0;1;0;0;0;0;0;1
g_1_UmEc5ia3;30;04.04. 19:30;Sevilla;Alaves;190404;2;0;H;18;5;11;1;1.5;4.33;6.5;1.53;4.25;6.25;1.74;2.09;0.64;0.44;0.49;0.51;0.33;0.78;0.67;0.44;1.93;1.07;3.0;1.13;1.53;2.67;1.62;1.07;1.62;1.07;2.9;2.28;1;0;0;0;0;0;1;0;0;0
g_1_4QQZ4r5K;31;06.04. 20:45;Barcelona;Atl. Madrid;190406;2;0;H;21;9;5;1;1.75;3.6;5;1.78;3.6;4.75;1.84;1.97;0.8;0.53;0.78;0.69;1.0;0.67;0.78;0.67;2.93;1.07;4.0;1.33;0.8;2.13;2.63;1.5;2.63;1.5;3.67;2.13;1;0;0;0;0;0;1;0;0;0
g_1_QsMfsuDD;31;06.04. 18:30;Rayo Vallecano;Valencia;190406;2;0;H;15;12;4;7;4.2;3.5;1.9;4;3.6;1.91;1.87;1.94;0.31;0.5;0.27;0.51;0.11;0.78;0.11;0.78;1.4;2.0;3.4;1.07;1.07;2.14;1.07;1.1;1.07;1.1;2.87;1.9;0;0;0;1;0;0;0;0;0;1
g_1_bmQw42KQ;31;06.04. 16:15;Real Madrid;Eibar;190406;2;1;H;13;3;5;4;1.3;5.5;9.5;1.28;6;9.75;1.31;3.38;0.69;0.24;0.63;0.43;0.67;0.22;0.67;0.44;1.6;0.67;2.27;0.86;1.64;2.5;1.77;1.33;1.77;1.33;2.97;2.7;1;0;0;0;0;1;1;0;0;0
g_1_z9H5aMSs;31;06.04. 13:00;Girona;Espanyol;190406;1;2;A;14;9;1;4;2.5;3.2;3;2.55;3.1;3;2.22;1.66;0.27;0.2;0.38;0.39;0.11;0.22;0.33;0.11;0.93;1.53;2.47;0.87;1.6;2.47;1.07;1.1;1.07;1.1;2.43;2.57;0;0;1;0;0;0;0;1;1;0
g_1_hUNnq1r1;31;07.04. 20:45;Betis;Villarreal;190407;2;1;H;17;10;4;3;2.2;3.4;3.3;2.2;3.4;3.3;1.85;1.96;0.49;0.33;0.44;0.33;0.11;0.33;0.11;0.44;1.27;1.4;2.67;1.0;1.36;2.36;1.13;1.27;1.13;1.27;2.43;2.7;1;0;0;0;0;0;1;0;0;0
g_1_niNjrLc7;31;07.04. 18:30;Celta Vigo;Real Sociedad;190407;3;1;H;11;14;2;7;2.4;3.3;3;2.45;3.25;3;1.87;1.94;0.42;0.44;0.32;0.44;0.33;0.22;0.44;0.56;1.47;1.4;2.87;1.27;1.27;2.53;1.4;1.2;1.4;1.2;3.13;2.37;0;0;1;0;0;0;0;0;1;0
g_1_IX6Abtrl;31;07.04. 18:30;Levante;Huesca;190407;2;2;D;14;17;9;1;1.95;3.6;3.8;1.95;3.6;3.8;1.67;2.2;0.38;0.2;0.36;0.26;0.11;0.11;0.22;0.11;1.43;1.93;3.36;1.0;2.0;3.0;1.4;1.1;1.4;1.1;3.2;2.87;0;0;0;1;0;0;0;0;0;1
g_1_dO5Ec0cf;31;07.04. 16:15;Valladolid;Sevilla;190407;0;2;A;10;16;6;7;3.5;3.4;2.05;3.3;3.5;2.15;1.89;1.92;0.31;0.36;0.33;0.51;0.11;0.33;0.44;0.67;0.86;1.43;2.29;1.33;1.47;2.8;0.8;1.63;0.8;1.63;2.17;2.87;0;0;0;1;0;0;0;0;0;1
g_1_QZRV5OkE;31;07.04. 14:00;Getafe;Ath Bilbao;190407;1;0;H;6;9;1;2;2.3;3;3.5;2.35;2.9;3.6;2.82;1.42;0.6;0.36;0.52;0.48;0.67;0.67;0.22;1.0;1.43;0.79;2.21;1.0;1.36;2.36;1.23;1.1;1.23;1.1;2.13;2.23;0;1;0;0;1;0;0;0;0;0
g_1_vRJrpsTf;31;07.04. 12:00;Alaves;Leganes;190407;1;1;D;6;9;3;3;2.5;3;3.1;2.5;2.9;3.25;2.68;1.46;0.57;0.27;0.49;0.43;0.22;0.33;0.33;0.67;1.0;0.86;1.86;0.8;1.47;2.27;1.03;1.0;1.03;1.0;2.27;2.13;0;1;0;0;1;0;0;0;0;0
g_1_WzXqDucs;32;13.04. 20:45;Sevilla;Betis;190413;3;2;H;11;12;5;4;1.66;4;5;1.67;4.1;4.75;1.58;2.38;0.67;0.4;0.53;0.46;0.67;0.44;0.67;0.44;1.93;1.0;2.93;1.0;1.2;2.2;1.65;1.16;1.65;1.16;2.84;2.45;0;0;1;0;0;0;0;1;1;0
g_1_4l9MevS6;32;13.04. 18:30;Atl. Madrid;Celta Vigo;190413;2;0;H;11;10;1;2;1.36;4.75;9;1.36;4.75;9.25;1.94;1.87;0.84;0.22;0.67;0.34;1.0;0.11;0.67;0.78;1.67;0.47;2.13;1.33;2.07;3.4;1.45;1.45;1.45;1.45;2.13;3.16;1;0;0;0;0;1;1;0;0;0
g_1_jskHHLlQ;32;13.04. 16:15;Huesca;Barcelona;190413;0;0;D;6;10;6;5;4.75;4.2;1.65;4.75;4;1.7;1.62;2.3;0.31;0.76;0.26;0.78;0.44;0.78;0.22;0.78;1.2;1.53;2.73;2.33;1.0;3.33;1.13;2.61;1.13;2.61;2.9;3.61;0;0;0;1;0;0;0;0;0;1
g_1_CjjDI1ZJ;32;13.04. 13:00;Espanyol;Alaves;190413;2;1;H;6;14;4;8;1.8;3.5;4.75;1.78;3.5;5;2.28;1.63;0.58;0.42;0.41;0.48;0.44;0.67;0.44;0.11;1.33;1.33;2.67;1.06;1.56;2.62;1.13;1.03;1.13;1.03;2.58;2.26;0;1;0;0;1;0;0;0;0;0
g_1_IiZeAws0;32;14.04. 20:45;Valencia;Levante;190414;3;1;H;23;6;8;3;1.5;4.75;5.5;1.5;4.4;6.25;1.53;2.49;0.52;0.33;0.49;0.35;0.78;0.11;0.67;0.22;1.12;0.56;1.69;1.38;1.69;3.06;1.06;1.42;1.06;1.42;1.9;3.23;1;0;0;0;0;1;1;0;0;0
g_1_nDbRfbsD;32;14.04. 18:30;Girona;Villarreal;190414;0;1;A;14;17;9;5;2.5;3.25;2.8;2.55;3.4;2.75;1.85;1.96;0.25;0.31;0.37;0.32;0.0;0.33;0.0;0.11;0.94;1.56;2.5;1.0;1.4;2.4;1.06;1.26;1.06;1.26;2.45;2.71;0;0;1;0;0;0;0;0;1;0
g_1_ARVmCaCm;32;14.04. 16:15;Real Sociedad;Eibar;190414;1;1;D;3;17;0;3;2.2;3.5;3.25;2.3;3.3;3.2;1.89;1.92;0.44;0.22;0.43;0.42;0.44;0.22;0.44;0.44;1.13;1.07;2.2;0.87;1.67;2.53;1.19;1.32;1.19;1.32;2.42;2.71;1;0;0;0;0;1;1;0;0;0
g_1_QcAIdKC0;32;14.04. 14:00;Ath Bilbao;Rayo Vallecano;190414;3;2;H;15;8;3;6;1.6;4;5.5;1.65;4;5.25;1.8;2.02;0.58;0.22;0.46;0.29;0.78;0.0;0.67;0.44;1.19;0.94;2.12;0.73;1.6;2.33;1.06;1.1;1.06;1.1;2.19;2.84;0;0;0;1;0;0;0;0;0;1
g_1_4lViBJRg;32;14.04. 12:00;Valladolid;Getafe;190414;2;2;D;8;8;5;3;3.2;2.9;2.55;3.1;2.95;2.55;2.73;1.45;0.29;0.46;0.32;0.54;0.11;0.56;0.11;0.44;0.8;1.47;2.27;1.06;1.0;2.06;0.77;1.23;0.77;1.23;2.16;2.1;0;0;0;1;0;0;0;0;0;1
g_1_bm2VgIdJ;32;15.04. 21:00;Leganes;Real Madrid;190415;1;1;D;5;13;1;5;5.25;4.2;1.6;5;4.25;1.62;1.65;2.24;0.6;0.58;0.43;0.65;0.67;0.67;0.78;0.67;1.2;0.8;2.0;1.93;1.73;3.67;1.0;1.77;1.0;1.77;2.13;2.97;0;0;1;0;0;0;0;1;1;0
g_1_0GO09cd6;33;19.04. 21:00;Alaves;Valladolid;190419;2;2;D;10;12;5;7;2.1;3.2;3.75;2.1;3.2;3.9;2.45;1.55;0.56;0.35;0.47;0.32;0.22;0.33;0.11;0.11;1.0;0.87;1.87;0.75;1.31;2.06;1.03;0.81;1.03;0.81;2.28;2.22;0;0;0;1;0;0;0;0;0;1
g_1_v7N48HBC;33;20.04. 20:45;Barcelona;Real Sociedad;190420;2;1;H;11;9;4;2;1.22;6.5;13;1.22;6.75;11.5;1.36;3.11;0.81;0.42;0.77;0.43;1.0;0.11;0.56;0.44;2.88;1.0;3.88;1.25;1.38;2.62;2.53;1.19;2.53;1.19;3.5;2.41;1;0;0;0;0;0;1;0;0;0
g_1_rHoX75xa;33;20.04. 18:30;Rayo Vallecano;Huesca;190420;0;0;D;16;10;8;3;2.05;3.75;3.4;2.05;3.7;3.4;1.61;2.31;0.35;0.21;0.28;0.26;0.44;0.11;0.33;0.33;1.44;1.88;3.31;1.06;2.0;3.06;1.12;1.09;1.12;1.09;2.91;2.81;0;0;0;1;0;0;0;0;0;1
g_1_nkhO9R7n;33;20.04. 16:15;Eibar;Atl. Madrid;190420;0;1;A;10;8;5;8;3.2;3.1;2.4;3.2;3.1;2.4;2.37;1.58;0.6;0.5;0.42;0.68;0.67;0.33;0.44;0.67;1.75;1.12;2.88;1.25;0.88;2.12;1.31;1.47;1.31;1.47;2.69;2.12;0;0;1;0;0;0;0;0;1;0
g_1_CYzC6etP;33;20.04. 13:00;Celta Vigo;Girona;190420;2;1;H;13;9;5;1;2;3.75;3.5;2;3.7;3.6;1.68;2.18;0.46;0.49;0.33;0.35;0.67;0.67;0.44;0.0;1.56;1.38;2.94;1.2;1.2;2.4;1.41;1.03;1.41;1.03;3.12;2.41;0;1;0;0;1;0;0;0;0;0
g_1_Ysx87yRI;33;21.04. 20:45;Betis;Valencia;190421;1;2;A;23;4;8;2;3;3.3;2.4;2.85;3.3;2.5;1.87;1.93;0.52;0.47;0.45;0.51;0.33;0.67;0.33;0.67;1.31;1.38;2.69;1.0;1.13;2.13;1.19;1.12;1.19;1.12;2.53;1.97;0;0;1;0;0;0;0;1;1;0
g_1_M7py7Pi5;33;21.04. 18:30;Villarreal;Leganes;190421;2;1;H;11;6;7;4;1.72;3.5;5;1.72;3.75;5;2.05;1.78;0.33;0.27;0.34;0.43;0.44;0.44;0.44;0.56;1.5;1.5;3.0;0.81;1.44;2.25;1.25;1.0;1.25;1.0;2.66;2.12;1;0;0;0;0;0;1;0;0;0
g_1_hShKA7ht;33;21.04. 16:15;Real Madrid;Ath Bilbao;190421;3;0;H;11;5;8;2;1.45;4.33;7;1.45;4.4;7.5;1.53;2.48;0.71;0.33;0.64;0.48;1.0;0.33;0.44;0.67;1.62;0.69;2.31;0.93;1.33;2.27;1.75;1.12;1.75;1.12;2.94;2.28;0;1;0;0;1;0;0;0;0;0
g_1_G61hFmpP;33;21.04. 14:00;Getafe;Sevilla;190421;3;0;H;10;12;2;7;3.1;3.4;2.3;3.1;3.3;2.35;2.1;1.74;0.62;0.4;0.53;0.54;0.67;0.67;0.56;1.0;1.4;0.73;2.13;1.38;1.38;2.75;1.25;1.69;1.25;1.69;2.16;2.91;0;0;1;0;0;0;0;0;1;0
g_1_QuiS8oNh;33;21.04. 12:00;Levante;Espanyol;190421;2;2;D;19;14;12;7;2.3;3.5;3;2.2;3.6;3.1;1.64;2.25;0.38;0.25;0.34;0.43;0.22;0.44;0.11;0.78;1.47;1.93;3.4;0.94;1.56;2.5;1.41;1.16;1.41;1.16;3.25;2.59;0;1;0;0;1;0;0;0;0;0
g_1_GUqu6q7B;34;23.04. 21:30;Alaves;Barcelona;190423;0;2;A;6;17;1;4;7;5.25;1.4;7;5;1.42;1.5;2.56;0.54;0.73;0.46;0.78;0.22;0.56;0.22;0.78;1.06;0.94;2.0;2.19;0.94;3.12;1.06;2.52;1.06;2.52;2.33;3.48;0;0;1;0;0;0;0;1;1;0
g_1_UX9EKrM4;34;23.04. 20:30;Valladolid;Girona;190423;1;0;H;13;6;4;5;2.3;3.3;3.25;2.3;3.25;3.2;2.16;1.7;0.29;0.46;0.32;0.34;0.22;0.33;0.22;0.0;0.88;1.5;2.38;1.19;1.25;2.44;0.85;1.03;0.85;1.03;2.27;2.42;0;0;0;1;0;0;0;0;0;1
g_1_zBAALO6b;34;23.04. 19:30;Huesca;Eibar;190423;2;0;H;12;7;5;3;2.25;3.5;3;2.35;3.4;3;1.7;2.16;0.31;0.23;0.26;0.4;0.22;0.22;0.33;0.11;1.12;1.44;2.56;0.88;1.62;2.5;1.06;1.27;1.06;1.27;2.73;2.64;0;0;0;1;0;0;0;0;0;1
g_1_vqH1Npxn;34;24.04. 21:30;Levante;Betis;190424;4;0;H;6;7;3;4;2.5;3.3;2.9;2.55;3.5;2.7;1.55;2.44;0.38;0.38;0.34;0.43;0.33;0.11;0.22;0.33;1.5;1.94;3.44;1.06;1.31;2.38;1.42;1.18;1.42;1.18;3.27;2.55;0;0;1;0;0;0;0;1;1;0
g_1_M766M4ih;34;24.04. 20:30;Espanyol;Celta Vigo;190424;1;1;D;9;18;2;4;2.3;3.2;3.3;2.2;3.4;3.3;1.74;2.09;0.6;0.21;0.42;0.35;0.44;0.11;0.78;0.67;1.38;1.31;2.69;1.25;2.06;3.31;1.18;1.42;1.18;1.42;2.64;3.12;1;0;0;0;0;0;1;0;0;0
g_1_0hIcOQMu;34;24.04. 20:30;Leganes;Ath Bilbao;190424;0;1;A;14;3;2;2;2.6;3;3;2.65;3;2.95;2.63;1.47;0.58;0.31;0.41;0.46;0.44;0.33;0.22;0.33;1.19;0.81;2.0;0.88;1.44;2.31;1.0;1.09;1.0;1.09;2.15;2.3;1;0;0;0;0;0;1;0;0;0
g_1_S4mq53MH;34;24.04. 19:30;Atl. Madrid;Valencia;190424;3;2;H;14;12;4;3;1.8;3.4;5;1.85;3.4;4.6;2.25;1.64;0.85;0.5;0.69;0.53;1.0;0.67;0.67;0.67;1.69;0.44;2.12;1.06;1.12;2.19;1.45;1.15;1.45;1.15;2.09;2.0;1;0;0;0;0;0;1;0;0;0
g_1_ATxl4NyO;34;25.04. 21:30;Getafe;Real Madrid;190425;0;0;D;9;12;9;4;4;3.6;1.9;4.1;3.7;1.85;1.82;2;0.65;0.56;0.55;0.65;0.67;0.44;0.78;0.78;1.5;0.69;2.19;1.88;1.69;3.56;1.3;1.79;1.3;1.79;2.18;2.94;0;0;1;0;0;0;0;0;1;0
g_1_lKyh3siU;34;25.04. 20:30;Real Sociedad;Villarreal;190425;0;1;A;13;8;6;3;2.5;3.3;2.9;2.4;3.5;2.9;1.79;2.03;0.44;0.35;0.41;0.36;0.56;0.33;0.11;0.67;1.12;1.06;2.19;1.0;1.31;2.31;1.18;1.27;1.18;1.27;2.42;2.67;1;0;0;0;0;1;1;0;0;0
g_1_8O8IJ2yB;34;25.04. 19:30;Sevilla;Rayo Vallecano;190425;5;0;H;20;12;5;4;1.33;5.25;9;1.34;5.5;8;1.4;2.88;0.69;0.21;0.53;0.28;0.67;0.0;0.67;0.44;2.0;1.06;3.06;0.81;1.69;2.5;1.64;1.09;1.64;1.09;2.91;2.82;0;0;0;1;0;0;0;0;0;1
g_1_Qamq1fLq;35;27.04. 20:45;Barcelona;Levante;190427;1;0;H;23;7;6;3;1.2;6.5;11;1.22;6.25;10.5;1.38;3;0.82;0.31;0.78;0.36;1.0;0.11;0.78;0.44;2.82;1.0;3.82;1.35;1.76;3.12;2.5;1.5;2.5;1.5;3.44;3.29;1;0;0;0;0;1;1;0;0;0
g_1_reYsMec9;35;27.04. 18:30;Leganes;Celta Vigo;190427;0;0;D;10;8;4;6;2.37;3.25;3;2.35;3.2;3;2.35;1.59;0.55;0.22;0.4;0.35;0.44;0.22;0.11;0.44;1.12;0.82;1.94;1.24;2.0;3.24;0.97;1.41;0.97;1.41;2.12;3.09;1;0;0;0;0;0;1;0;0;0
g_1_lzQFIMjH;35;27.04. 16:15;Atl. Madrid;Valladolid;190427;1;0;H;13;13;7;3;1.33;4.5;11;1.35;4.5;9.25;2.05;1.78;0.86;0.35;0.7;0.34;1.0;0.44;1.0;0.56;1.76;0.53;2.29;0.82;1.35;2.18;1.5;0.85;1.5;0.85;2.18;2.24;0;0;0;1;0;0;0;0;0;1
g_1_ELTwNyr3;35;27.04. 13:00;Ath Bilbao;Alaves;190427;1;1;D;14;14;8;6;1.45;4.2;7.5;1.5;4;6.5;2.16;1.7;0.61;0.39;0.48;0.45;1.0;0.33;0.67;0.11;1.29;1.0;2.29;1.06;1.59;2.65;1.09;1.03;1.09;1.03;2.26;2.32;1;0;0;0;0;1;1;0;0;0
g_1_zVUZNHSd;35;28.04. 20:45;Rayo Vallecano;Real Madrid;190428;1;0;H;11;9;6;6;7.5;4.5;1.4;6.25;4.75;1.42;1.43;2.76;0.35;0.55;0.27;0.64;0.56;0.22;0.11;0.56;1.35;1.76;3.12;1.76;1.59;3.35;1.06;1.74;1.06;1.74;2.88;2.85;0;0;0;1;0;0;0;0;0;1
g_1_2eufJgsS;35;28.04. 18:30;Villarreal;Huesca;190428;1;1;D;18;13;0;1;1.55;4;6.5;1.55;4;5.75;1.59;2.37;0.37;0.22;0.38;0.28;0.78;0.22;1.0;0.56;1.53;1.47;3.0;1.0;1.88;2.88;1.26;1.09;1.26;1.09;2.62;2.71;0;0;0;1;0;0;0;0;0;1
g_1_4AMjKZRL;35;28.04. 16:15;Real Sociedad;Getafe;190428;2;1;H;11;12;5;7;2.6;3.2;2.75;2.55;2.95;2.95;2.39;1.57;0.41;0.45;0.4;0.54;0.44;0.33;0.11;0.56;1.06;1.06;2.12;1.12;1.06;2.18;1.15;1.26;1.15;1.26;2.38;2.12;0;0;1;0;0;0;0;0;1;0
g_1_YPjiaYkd;35;28.04. 14:00;Girona;Sevilla;190428;1;0;H;15;7;3;6;4.75;3.4;1.75;4.1;3.5;1.85;1.76;2.06;0.24;0.37;0.33;0.54;0.0;0.67;0.0;0.67;0.88;1.53;2.41;1.29;1.47;2.76;1.0;1.74;1.0;1.74;2.38;2.97;0;0;1;0;0;0;0;0;1;0
g_1_MoXoLFCF;35;28.04. 12:00;Valencia;Eibar;190428;0;1;A;7;13;7;6;1.45;4.5;6.5;1.44;4.5;6.5;1.58;2.38;0.55;0.22;0.51;0.39;0.78;0.11;0.67;0.11;1.24;0.59;1.82;0.82;1.65;2.47;1.18;1.24;1.18;1.24;2.09;2.62;0;1;0;0;1;0;0;0;0;0
g_1_KMnm0Ezj;35;29.04. 21:00;Betis;Espanyol;190429;1;1;D;18;10;6;5;2.3;3.3;3.1;2.3;3.3;3;1.81;2;0.49;0.25;0.42;0.42;0.33;0.44;0.0;0.56;1.29;1.41;2.71;1.0;1.59;2.59;1.15;1.18;1.15;1.18;2.59;2.62;1;0;0;0;0;1;1;0;0;0
g_1_hlnaSWJr;36;03.05. 21:00;Sevilla;Leganes;190503;0;3;A;7;9;3;4;1.36;5;8.5;1.36;5;8.75;1.69;2.18;0.71;0.25;0.52;0.4;1.0;0.44;0.33;0.11;2.18;1.0;3.18;0.82;1.47;2.29;1.69;0.94;1.69;0.94;2.91;2.06;1;0;0;0;0;0;1;0;0;0
g_1_rF0TXhdL;36;04.05. 20:45;Celta Vigo;Barcelona;190504;2;0;H;14;8;11;1;2.15;3.6;3.25;2.1;3.6;3.4;1.7;2.15;0.49;0.75;0.35;0.79;1.0;0.56;0.56;1.0;1.59;1.35;2.94;2.18;0.88;3.06;1.37;2.46;1.37;2.46;3.0;3.37;0;1;0;0;1;0;0;0;0;0
g_1_KzSLEDkq;36;04.05. 18:30;Alaves;Real Sociedad;190504;0;1;A;17;9;13;6;2.5;3.25;2.9;2.6;3.1;2.9;2.18;1.68;0.51;0.39;0.45;0.42;0.22;0.11;0.22;0.33;1.0;1.0;2.0;1.24;1.41;2.65;1.03;1.17;1.03;1.17;2.31;2.4;0;0;1;0;0;0;0;1;1;0
g_1_4O1PYYtF;36;04.05. 16:15;Espanyol;Atl. Madrid;190504;3;0;H;11;11;5;6;3.8;3.3;2.05;3.7;3.3;2.1;2.23;1.65;0.59;0.53;0.42;0.7;0.56;0.67;0.33;1.0;1.35;1.29;2.65;1.24;0.82;2.06;1.17;1.49;1.17;1.49;2.6;2.14;1;0;0;0;0;0;1;0;0;0
g_1_fgKYBBZ1;36;04.05. 13:00;Levante;Rayo Vallecano;190504;4;1;H;12;20;6;7;1.95;3.8;3.6;1.95;4;3.5;1.5;2.54;0.41;0.2;0.35;0.3;0.56;0.0;0.44;0.44;1.65;1.82;3.47;0.76;1.88;2.65;1.46;1.06;1.46;1.06;3.23;2.83;0;0;0;1;0;0;0;0;0;1
g_1_G2LUCiKe;36;05.05. 20:45;Huesca;Valencia;190505;2;6;A;24;10;7;5;3.5;3.4;2.1;3.4;3.6;2.1;1.76;2.06;0.35;0.47;0.29;0.5;0.56;0.33;0.56;0.33;1.18;1.35;2.53;1.12;1.24;2.35;1.09;1.14;1.09;1.14;2.69;2.06;0;0;0;1;0;0;0;0;0;1
g_1_MaCKZER8;36;05.05. 18:30;Valladolid;Ath Bilbao;190505;1;0;H;10;9;1;3;2.9;3.1;2.6;2.8;3.1;2.7;2.52;1.52;0.33;0.35;0.33;0.48;0.44;0.33;0.44;0.44;0.88;1.41;2.29;0.88;1.35;2.24;0.83;1.09;0.83;1.09;2.2;2.26;0;0;0;1;0;0;0;0;0;1
g_1_8d8GzeC2;36;05.05. 16:15;Real Madrid;Villarreal;190505;3;2;H;24;15;8;3;1.7;4;4.75;1.67;4;5;1.49;2.58;0.73;0.39;0.62;0.38;1.0;0.67;0.44;0.78;1.71;0.65;2.35;1.0;1.24;2.24;1.69;1.26;1.69;1.26;2.8;2.6;0;0;1;0;0;0;0;0;1;0
g_1_ju0XWCBR;36;05.05. 14:00;Eibar;Betis;190505;1;0;H;14;12;11;8;2.05;3.6;3.5;2.05;3.6;3.5;1.76;2.06;0.57;0.35;0.41;0.42;0.33;0.0;0.33;0.11;1.65;1.12;2.76;1.0;1.47;2.47;1.23;1.14;1.23;1.14;2.57;2.57;1;0;0;0;0;1;1;0;0;0
g_1_bRQPDX4k;36;05.05. 12:00;Getafe;Girona;190505;2;0;H;13;4;1;3;1.8;3.6;4.75;1.78;3.5;5;2.33;1.6;0.63;0.43;0.52;0.35;0.78;0.0;0.44;0.33;1.41;0.65;2.06;1.12;1.24;2.35;1.26;1.0;1.26;1.0;2.14;2.34;0;1;0;0;1;0;0;0;0;0
g_1_zDy4RjZl;37;12.05. 18:30;Ath Bilbao;Celta Vigo;190512;3;1;H;8;3;3;3;2;3.5;3.8;2.05;3.4;3.75;2.09;1.74;0.59;0.22;0.46;0.37;0.78;0.22;0.44;0.56;1.28;1.0;2.28;1.17;1.89;3.06;1.06;1.39;1.06;1.39;2.22;2.97;0;1;0;0;1;0;0;0;0;0
g_1_lGu8QAle;37;12.05. 18:30;Atl. Madrid;Sevilla;190512;1;1;D;11;11;5;7;2.1;3.6;3.4;2.15;3.6;3.3;1.85;1.95;0.87;0.35;0.69;0.51;1.0;0.33;0.67;0.33;1.72;0.5;2.22;1.22;1.44;2.67;1.44;1.64;1.44;1.64;2.17;2.92;1;0;0;0;0;1;1;0;0;0
g_1_rwuCPU31;37;12.05. 18:30;Barcelona;Getafe;190512;2;0;H;13;11;4;3;1.53;4.33;6;1.5;4.5;6.25;1.63;2.27;0.83;0.43;0.77;0.54;1.0;0.22;0.67;0.44;2.72;0.94;3.67;1.11;1.11;2.22;2.39;1.28;2.39;1.28;3.33;2.14;0;1;0;0;1;0;0;0;0;0
g_1_MTwGOlJ7;37;12.05. 18:30;Betis;Huesca;190512;2;1;H;17;9;9;2;1.55;4.33;5.75;1.57;4.33;5.5;1.53;2.46;0.48;0.22;0.41;0.28;0.44;0.33;0.11;0.44;1.28;1.39;2.67;1.0;1.83;2.83;1.11;1.11;1.11;1.11;2.53;2.83;0;0;0;1;0;0;0;0;0;1
g_1_boNbmYe8;37;12.05. 18:30;Girona;Levante;190512;1;2;A;14;6;9;2;2.15;3.6;3.2;2.25;3.4;3.2;1.62;2.29;0.28;0.3;0.34;0.37;0.33;0.0;0.33;0.67;0.89;1.44;2.33;1.28;1.72;3.0;0.97;1.53;0.97;1.53;2.33;3.28;0;1;0;0;1;0;0;0;0;0
g_1_lG1wtjlr;37;12.05. 18:30;Leganes;Espanyol;190512;0;2;A;11;19;6;7;2.4;3.5;2.87;2.45;3.25;2.95;1.96;1.85;0.54;0.26;0.42;0.44;0.22;0.56;0.44;0.56;1.06;0.78;1.83;1.0;1.56;2.56;1.0;1.22;1.0;1.22;2.08;2.61;1;0;0;0;0;0;1;0;0;0
g_1_xxM2nhBE;37;12.05. 18:30;Rayo Vallecano;Valladolid;190512;1;2;A;16;9;4;2;4.2;3.8;1.8;4.2;3.9;1.8;1.71;2.13;0.39;0.33;0.29;0.35;0.78;0.11;0.33;0.67;1.33;1.67;3.0;0.78;1.33;2.11;1.06;0.83;1.06;0.83;2.89;2.17;0;0;0;1;0;0;0;0;0;1
g_1_S60suA3l;37;12.05. 18:30;Real Sociedad;Real Madrid;190512;3;1;H;19;6;5;2;3;3.6;2.3;2.9;3.75;2.3;1.57;2.4;0.44;0.52;0.44;0.63;0.44;0.22;0.67;0.44;1.11;1.06;2.17;1.67;1.56;3.22;1.17;1.72;1.17;1.72;2.36;2.86;0;0;1;0;0;0;0;1;1;0
g_1_WbL6oCQK;37;12.05. 18:30;Valencia;Alaves;190512;3;1;H;10;10;7;4;1.4;5;7.5;1.4;5.25;7;1.6;2.34;0.52;0.39;0.51;0.44;0.67;0.11;0.33;0.11;1.17;0.61;1.78;1.06;1.56;2.61;1.28;1.0;1.28;1.0;2.22;2.28;1;0;0;0;0;1;1;0;0;0
g_1_rZOApWuR;37;12.05. 18:30;Villarreal;Eibar;190512;1;0;H;11;4;5;3;1.6;4.33;5;1.6;4.4;5;1.55;2.43;0.37;0.26;0.37;0.43;0.56;0.44;0.44;0.67;1.5;1.44;2.94;0.83;1.56;2.39;1.28;1.22;1.28;1.22;2.67;2.53;1;0;0;0;0;1;1;0;0;0
